"periode","demande brute","demande nette"
4618,48278.000,48278.000
4619,49964.500,49964.500
4620,51208.500,51208.500
4621,52633.000,52633.000
4622,52627.500,52627.500
4623,51638.500,51638.500
4624,50242.000,50242.000
4625,48918.500,48918.500
4626,47649.500,47649.500
4627,47678.000,47678.000
4628,49091.500,49091.500
4629,47349.500,47349.500
4630,44865.000,44865.000
4631,44747.000,44747.000
4632,46429.500,46429.500
4633,44190.500,44190.500
4634,40314.000,40314.000
4635,39418.000,39418.000
4636,37274.500,37274.500
4637,36208.500,36208.500
4638,36939.500,36939.500
4639,38994.500,38994.500
4640,42418.500,42418.500
4641,46335.500,46335.500
4642,49099.500,49099.500
4643,50707.500,50707.500
4644,51752.500,51752.500
4645,52914.500,52914.500
4646,52613.500,52613.500
4647,51495.500,51495.500
4648,49969.500,49969.500
4649,48546.500,48546.500
4650,47418.000,47418.000
4651,47369.500,47369.500
4652,47943.000,47943.000
4653,46244.500,46244.500
4654,43862.500,43862.500
4655,44080.000,44080.000
4656,45897.000,45897.000
4657,43757.500,43757.500
4658,40177.500,40177.500
4659,39008.000,39008.000
4660,36575.500,36575.500
4661,34841.000,34841.000
4662,34112.500,34112.500
4663,33719.500,33719.500
4664,34602.500,34602.500
4665,36770.500,36770.500
4666,39565.500,39565.500
4667,42103.000,42103.000
4668,43659.500,43659.500
4669,45843.000,45843.000
4670,46094.500,46094.500
4671,43687.000,43687.000
4672,42155.000,42155.000
4673,40644.000,40644.000
4674,40353.000,40353.000
4675,41279.500,41279.500
4676,43144.500,43144.500
4677,42713.500,42713.500
4678,41474.000,41474.000
4679,42138.000,42138.000
4680,44263.000,44263.000
4681,42537.000,42537.000
4682,39029.500,39029.500
4683,37749.000,37749.000
4684,35730.500,35730.500
4685,34822.000,34822.000
4686,35900.000,35900.000
4687,38483.000,38483.000
4688,41856.000,41856.000
4689,45577.500,45577.500
4690,48215.500,48215.500
4691,49765.500,49765.500
4692,50716.000,50716.000
4693,52007.500,52007.500
4694,52008.500,52008.500
4695,51171.000,51171.000
4696,49858.000,49858.000
4697,48530.000,48530.000
4698,47367.500,47367.500
4699,47619.000,47619.000
4700,48559.000,48559.000
4701,46997.500,46997.500
4702,44675.500,44675.500
4703,44799.000,44799.000
4704,46606.500,46606.500
4705,44181.000,44181.000
4706,40625.500,40625.500
4707,39391.500,39391.500
4708,37205.000,37205.000
4709,36092.500,36092.500
4710,36726.000,36726.000
4711,38659.000,38659.000
4712,41819.500,41819.500
4713,45559.000,45559.000
4714,48436.000,48436.000
4715,49707.000,49707.000
4716,50569.000,50569.000
4717,51755.000,51755.000
4718,51705.500,51705.500
4719,50341.500,50341.500
4720,48768.500,48768.500
4721,47131.500,47131.500
4722,46221.500,46221.500
4723,46428.000,46428.000
4724,46827.500,46827.500
4725,45500.500,45500.500
4726,43581.500,43581.500
4727,44161.500,44161.500
4728,46174.000,46174.000
4729,44018.500,44018.500
4730,40097.500,40097.500
4731,38588.500,38588.500
4732,36087.500,36087.500
4733,34610.500,34610.500
4734,34287.000,34287.000
4735,34347.000,34347.000
4736,35569.500,35569.500
4737,38019.500,38019.500
4738,40816.500,40816.500
4739,42686.000,42686.000
4740,43754.500,43754.500
4741,45315.500,45315.500
4742,45641.500,45641.500
4743,43888.000,43888.000
4744,42456.000,42456.000
4745,41403.500,41403.500
4746,41016.000,41016.000
4747,41797.500,41797.500
4748,42711.500,42711.500
4749,41899.000,41899.000
4750,40616.500,40616.500
4751,41484.500,41484.500
4752,44006.500,44006.500
4753,42007.000,42007.000
4754,38416.000,38416.000
4755,36978.000,36978.000
4756,34537.000,34537.000
4757,32944.000,32944.000
4758,32432.500,32432.500
4759,32004.500,32004.500
4760,32450.500,32450.500
4761,34358.500,34358.500
4762,37143.500,37143.500
4763,39524.000,39524.000
4764,41156.500,41156.500
4765,43094.500,43094.500
4766,43511.500,43511.500
4767,41593.500,41593.500
4768,40423.500,40423.500
4769,39342.500,39342.500
4770,39249.000,39249.000
4771,40239.500,40239.500
4772,41774.500,41774.500
4773,42061.000,42061.000
4774,41462.000,41462.000
4775,42610.000,42610.000
4776,44619.000,44619.000
4777,42250.500,42250.500
4778,38484.000,38484.000
4779,37205.000,37205.000
4780,35119.000,35119.000
4781,34166.000,34166.000
4782,35456.000,35456.000
4783,37882.500,37882.500
4784,41291.500,41291.500
4785,45083.500,45083.500
4786,48246.000,48246.000
4787,50199.500,50199.500
4788,51553.000,51553.000
4789,53166.000,53166.000
4790,53591.000,53591.000
4791,53140.000,53140.000
4792,52136.500,52136.500
4793,50866.500,50866.500
4794,49967.000,49967.000
4795,49919.500,49919.500
4796,50430.000,50430.000
4797,49018.000,49018.000
4798,46712.500,46712.500
4799,47165.000,47165.000
4800,48770.000,48770.000
4801,45650.000,45650.000
4802,41737.500,41737.500
4803,40573.000,40573.000
4804,38411.000,38411.000
4805,37091.000,37091.000
4806,37728.500,37728.500
4807,39768.500,39768.500
4808,42940.500,42940.500
4809,46818.000,46818.000
4810,49540.500,49540.500
4811,51366.500,51366.500
4812,52328.000,52328.000
4813,53763.500,53763.500
4814,54012.000,54012.000
4815,53430.500,53430.500
4816,52683.000,52683.000
4817,51671.500,51671.500
4818,50708.500,50708.500
4819,50634.500,50634.500
4820,51004.500,51004.500
4821,49224.000,49224.000
4822,46825.500,46825.500
4823,47300.500,47300.500
4824,48870.000,48870.000
4825,45820.000,45820.000
4826,42062.500,42062.500
4827,40676.000,40676.000
4828,38616.500,38616.500
4829,37585.500,37585.500
4830,38229.500,38229.500
4831,40088.500,40088.500
4832,43062.000,43062.000
4833,46757.000,46757.000
4834,49727.000,49727.000
4835,51573.000,51573.000
4836,52794.000,52794.000
4837,54124.500,54124.500
4838,54209.500,54209.500
4839,53607.000,53607.000
4840,52687.000,52687.000
4841,51758.000,51758.000
4842,50917.500,50917.500
4843,50976.500,50976.500
4844,51452.000,51452.000
4845,49501.000,49501.000
4846,47277.500,47277.500
4847,47830.000,47830.000
4848,49261.500,49261.500
4849,46164.500,46164.500
4850,42183.000,42183.000
4851,41153.500,41153.500
4852,38836.500,38836.500
4853,37864.500,37864.500
4854,38323.500,38323.500
4855,40323.500,40323.500
4856,43293.000,43293.000
4857,47179.500,47179.500
4858,49941.000,49941.000
4859,51864.000,51864.000
4860,53090.000,53090.000
4861,54283.000,54283.000
4862,54424.500,54424.500
4863,53903.000,53903.000
4864,53072.500,53072.500
4865,51960.000,51960.000
4866,51173.500,51173.500
4867,51161.500,51161.500
4868,51458.000,51458.000
4869,49825.000,49825.000
4870,47313.500,47313.500
4871,47769.500,47769.500
4872,49128.500,49128.500
4873,46129.500,46129.500
4874,42277.500,42277.500
4875,40941.500,40941.500
4876,38830.000,38830.000
4877,37716.500,37716.500
4878,38301.500,38301.500
4879,40330.000,40330.000
4880,43213.500,43213.500
4881,46747.500,46747.500
4882,49708.000,49708.000
4883,51450.500,51450.500
4884,52665.000,52665.000
4885,53987.000,53987.000
4886,54174.000,54174.000
4887,53205.000,53205.000
4888,52226.500,52226.500
4889,50956.000,50956.000
4890,49827.500,49827.500
4891,49806.500,49806.500
4892,49747.000,49747.000
4893,47681.500,47681.500
4894,45604.500,45604.500
4895,46227.500,46227.500
4896,47649.500,47649.500
4897,44818.500,44818.500
4898,40840.500,40840.500
4899,39348.000,39348.000
4900,37086.000,37086.000
4901,35564.500,35564.500
4902,35276.000,35276.000
4903,35565.500,35565.500
4904,36369.500,36369.500
4905,38498.500,38498.500
4906,41309.500,41309.500
4907,43354.000,43354.000
4908,44672.500,44672.500
4909,46365.000,46365.000
4910,46662.000,46662.000
4911,44899.500,44899.500
4912,43782.500,43782.500
4913,42623.500,42623.500
4914,42010.500,42010.500
4915,42776.500,42776.500
4916,43511.000,43511.000
4917,42398.500,42398.500
4918,40962.000,40962.000
4919,41893.500,41893.500
4920,43834.000,43834.000
4921,41615.000,41615.000
4922,38280.000,38280.000
4923,37025.000,37025.000
4924,34880.500,34880.500
4925,33392.500,33392.500
4926,32940.500,32940.500
4927,32665.000,32665.000
4928,32941.000,32941.000
4929,34635.500,34635.500
4930,37357.500,37357.500
4931,39793.000,39793.000
4932,41542.500,41542.500
4933,43615.500,43615.500
4934,43906.000,43906.000
4935,41525.500,41525.500
4936,40329.500,40329.500
4937,39242.500,39242.500
4938,38894.500,38894.500
4939,39709.500,39709.500
4940,41292.500,41292.500
4941,41409.000,41409.000
4942,40931.000,40931.000
4943,42058.500,42058.500
4944,43823.000,43823.000
4945,41570.000,41570.000
4946,38012.500,38012.500
4947,36948.000,36948.000
4948,34837.000,34837.000
4949,34024.000,34024.000
4950,35183.000,35183.000
4951,37605.500,37605.500
4952,40576.000,40576.000
4953,44314.500,44314.500
4954,47317.000,47317.000
4955,49000.000,49000.000
4956,50278.000,50278.000
4957,51727.500,51727.500
4958,51708.500,51708.500
4959,51128.500,51128.500
4960,49846.500,49846.500
4961,48664.000,48664.000
4962,47426.000,47426.000
4963,47525.500,47525.500
4964,48672.000,48672.000
4965,47272.500,47272.500
4966,45094.000,45094.000
4967,45668.500,45668.500
4968,47017.000,47017.000
4969,44248.500,44248.500
4970,40583.500,40583.500
4971,39567.000,39567.000
4972,37411.000,37411.000
4973,36398.000,36398.000
4974,37089.500,37089.500
4975,39064.500,39064.500
4976,41957.500,41957.500
4977,45557.500,45557.500
4978,48433.000,48433.000
4979,50220.000,50220.000
4980,51286.500,51286.500
4981,52762.000,52762.000
4982,52681.000,52681.000
4983,51782.500,51782.500
4984,50719.000,50719.000
4985,49406.500,49406.500
4986,48079.000,48079.000
4987,48090.500,48090.500
4988,49084.000,49084.000
4989,47285.500,47285.500
4990,45150.000,45150.000
4991,45457.000,45457.000
4992,46822.000,46822.000
4993,44384.500,44384.500
4994,40664.000,40664.000
4995,39704.500,39704.500
4996,37477.500,37477.500
4997,36511.000,36511.000
4998,37231.500,37231.500
4999,39338.500,39338.500
5000,41976.500,41976.500
5001,45400.000,45400.000
5002,48113.000,48113.000
5003,49668.500,49668.500
5004,50631.500,50631.500
5005,51826.000,51826.000
5006,51641.000,51641.000
5007,50786.500,50786.500
5008,49642.500,49642.500
5009,48372.500,48372.500
5010,47208.500,47208.500
5011,47342.500,47342.500
5012,48226.000,48226.000
5013,46739.500,46739.500
5014,44728.500,44728.500
5015,45341.000,45341.000
5016,46837.000,46837.000
5017,44320.500,44320.500
5018,40705.000,40705.000
5019,39415.500,39415.500
5020,37367.500,37367.500
5021,36212.500,36212.500
5022,36857.000,36857.000
5023,38892.000,38892.000
5024,41733.500,41733.500
5025,45154.000,45154.000
5026,47725.500,47725.500
5027,49300.000,49300.000
5028,50143.000,50143.000
5029,51367.000,51367.000
5030,51472.000,51472.000
5031,50439.500,50439.500
5032,49265.500,49265.500
5033,48125.000,48125.000
5034,47244.000,47244.000
5035,47512.000,47512.000
5036,48369.500,48369.500
5037,46896.000,46896.000
5038,44830.000,44830.000
5039,45309.000,45309.000
5040,46586.500,46586.500
5041,44048.000,44048.000
5042,40433.000,40433.000
5043,39295.500,39295.500
5044,37089.000,37089.000
5045,35905.000,35905.000
5046,36527.000,36527.000
5047,38455.500,38455.500
5048,41068.000,41068.000
5049,44483.000,44483.000
5050,47042.000,47042.000
5051,48624.000,48624.000
5052,49513.000,49513.000
5053,50713.500,50713.500
5054,50550.000,50550.000
5055,49466.000,49466.000
5056,48125.000,48125.000
5057,46717.500,46717.500
5058,45822.000,45822.000
5059,46061.500,46061.500
5060,46491.500,46491.500
5061,44867.500,44867.500
5062,43048.000,43048.000
5063,43757.000,43757.000
5064,45218.000,45218.000
5065,42781.000,42781.000
5066,39053.000,39053.000
5067,37784.000,37784.000
5068,35433.500,35433.500
5069,34072.000,34072.000
5070,33752.000,33752.000
5071,34039.000,34039.000
5072,34755.000,34755.000
5073,37083.500,37083.500
5074,39856.000,39856.000
5075,41813.500,41813.500
5076,42971.500,42971.500
5077,44691.500,44691.500
5078,45087.500,45087.500
5079,43218.000,43218.000
5080,41821.000,41821.000
5081,40564.500,40564.500
5082,40115.000,40115.000
5083,40661.000,40661.000
5084,41804.000,41804.000
5085,40963.500,40963.500
5086,39667.000,39667.000
5087,40504.000,40504.000
5088,42309.000,42309.000
5089,40347.000,40347.000
5090,37054.000,37054.000
5091,35717.500,35717.500
5092,33337.500,33337.500
5093,31962.000,31962.000
5094,31495.000,31495.000
5095,31373.500,31373.500
5096,31347.000,31347.000
5097,33269.500,33269.500
5098,36025.000,36025.000
5099,38342.500,38342.500
5100,39939.000,39939.000
5101,41925.500,41925.500
5102,42064.000,42064.000
5103,39813.000,39813.000
5104,38237.500,38237.500
5105,36964.000,36964.000
5106,36458.000,36458.000
5107,37355.000,37355.000
5108,38995.000,38995.000
5109,39193.000,39193.000
5110,38970.000,38970.000
5111,40011.000,40011.000
5112,41708.000,41708.000
5113,39614.000,39614.000
5114,36244.500,36244.500
5115,35196.000,35196.000
5116,33154.500,33154.500
5117,32213.000,32213.000
5118,33003.000,33003.000
5119,35070.500,35070.500
5120,37391.500,37391.500
5121,40840.000,40840.000
5122,43561.500,43561.500
5123,45202.500,45202.500
5124,46205.000,46205.000
5125,47718.500,47718.500
5126,47781.500,47781.500
5127,46607.000,46607.000
5128,45263.500,45263.500
5129,43866.500,43866.500
5130,42909.500,42909.500
5131,43347.000,43347.000
5132,44771.000,44771.000
5133,43770.500,43770.500
5134,42140.000,42140.000
5135,42483.500,42483.500
5136,43918.000,43918.000
5137,41550.000,41550.000
5138,38096.000,38096.000
5139,37035.000,37035.000
5140,34814.000,34814.000
5141,33616.500,33616.500
5142,34265.500,34265.500
5143,36151.500,36151.500
5144,38471.000,38471.000
5145,41784.500,41784.500
5146,44571.000,44571.000
5147,46075.500,46075.500
5148,47121.000,47121.000
5149,48675.500,48675.500
5150,48540.000,48540.000
5151,47195.500,47195.500
5152,45795.000,45795.000
5153,44556.500,44556.500
5154,43708.500,43708.500
5155,44083.500,44083.500
5156,45279.000,45279.000
5157,43961.000,43961.000
5158,42242.000,42242.000
5159,42452.500,42452.500
5160,43900.000,43900.000
5161,41548.500,41548.500
5162,38104.500,38104.500
5163,37027.500,37027.500
5164,34962.000,34962.000
5165,33885.000,33885.000
5166,34418.000,34418.000
5167,36301.000,36301.000
5168,38597.000,38597.000
5169,41904.000,41904.000
5170,44744.500,44744.500
5171,46328.000,46328.000
5172,47306.500,47306.500
5173,48798.500,48798.500
5174,48423.000,48423.000
5175,46957.500,46957.500
5176,45380.500,45380.500
5177,43958.500,43958.500
5178,43059.000,43059.000
5179,43534.500,43534.500
5180,44703.000,44703.000
5181,43450.500,43450.500
5182,41689.500,41689.500
5183,42014.500,42014.500
5184,43396.500,43396.500
5185,41245.500,41245.500
5186,37793.500,37793.500
5187,36729.500,36729.500
5188,34564.000,34564.000
5189,33416.500,33416.500
5190,33864.000,33864.000
5191,35916.500,35916.500
5192,38068.000,38068.000
5193,41270.000,41270.000
5194,43881.000,43881.000
5195,45379.000,45379.000
5196,46296.500,46296.500
5197,47698.500,47698.500
5198,47540.000,47540.000
5199,46134.000,46134.000
5200,44833.500,44833.500
5201,43480.500,43480.500
5202,42669.000,42669.000
5203,43135.500,43135.500
5204,44161.000,44161.000
5205,43022.000,43022.000
5206,41499.000,41499.000
5207,41758.000,41758.000
5208,43052.500,43052.500
5209,40782.000,40782.000
5210,37225.000,37225.000
5211,36100.000,36100.000
5212,34062.500,34062.500
5213,33001.500,33001.500
5214,33546.500,33546.500
5215,35454.500,35454.500
5216,37392.000,37392.000
5217,40443.000,40443.000
5218,43248.000,43248.000
5219,44839.000,44839.000
5220,45743.000,45743.000
5221,46959.500,46959.500
5222,46813.000,46813.000
5223,45515.000,45515.000
5224,44376.000,44376.000
5225,42948.000,42948.000
5226,42012.500,42012.500
5227,42485.500,42485.500
5228,43235.500,43235.500
5229,42062.500,42062.500
5230,41117.500,41117.500
5231,41617.500,41617.500
5232,43145.000,43145.000
5233,40884.000,40884.000
5234,37101.500,37101.500
5235,35795.000,35795.000
5236,33406.500,33406.500
5237,32055.500,32055.500
5238,31903.500,31903.500
5239,32421.000,32421.000
5240,32839.000,32839.000
5241,35059.000,35059.000
5242,37859.500,37859.500
5243,39890.500,39890.500
5244,41176.000,41176.000
5245,42868.500,42868.500
5246,43031.000,43031.000
5247,41027.000,41027.000
5248,39633.000,39633.000
5249,38270.000,38270.000
5250,37834.000,37834.000
5251,38459.500,38459.500
5252,39578.500,39578.500
5253,38856.500,38856.500
5254,38131.500,38131.500
5255,38748.500,38748.500
5256,40554.500,40554.500
5257,38728.500,38728.500
5258,35320.500,35320.500
5259,34081.500,34081.500
5260,32110.500,32110.500
5261,30750.000,30750.000
5262,30265.500,30265.500
5263,30469.000,30469.000
5264,30429.500,30429.500
5265,32241.500,32241.500
5266,35057.500,35057.500
5267,37361.500,37361.500
5268,38848.500,38848.500
5269,40643.000,40643.000
5270,40771.000,40771.000
5271,38264.000,38264.000
5272,36791.000,36791.000
5273,35713.000,35713.000
5274,35272.500,35272.500
5275,36147.500,36147.500
5276,38006.000,38006.000
5277,38276.500,38276.500
5278,38379.000,38379.000
5279,39174.500,39174.500
5280,40692.500,40692.500
5281,38812.500,38812.500
5282,35388.500,35388.500
5283,34346.500,34346.500
5284,32243.500,32243.500
5285,31309.500,31309.500
5286,31886.500,31886.500
5287,33947.000,33947.000
5288,35761.500,35761.500
5289,38914.000,38914.000
5290,41752.500,41752.500
5291,43419.500,43419.500
5292,44329.000,44329.000
5293,46053.500,46053.500
5294,46378.500,46378.500
5295,44905.500,44905.500
5296,43582.500,43582.500
5297,42218.500,42218.500
5298,41508.500,41508.500
5299,42129.000,42129.000
5300,43640.000,43640.000
5301,42814.000,42814.000
5302,41708.000,41708.000
5303,42083.000,42083.000
5304,43392.500,43392.500
5305,40928.500,40928.500
5306,37329.500,37329.500
5307,36219.500,36219.500
5308,34063.500,34063.500
5309,32935.500,32935.500
5310,33337.500,33337.500
5311,35162.500,35162.500
5312,37010.500,37010.500
5313,40062.500,40062.500
5314,42799.500,42799.500
5315,44293.000,44293.000
5316,45285.500,45285.500
5317,47017.000,47017.000
5318,47229.500,47229.500
5319,46068.000,46068.000
5320,44867.500,44867.500
5321,43768.000,43768.000
5322,43056.000,43056.000
5323,43647.000,43647.000
5324,44718.000,44718.000
5325,43563.500,43563.500
5326,42479.000,42479.000
5327,42856.500,42856.500
5328,44011.500,44011.500
5329,41735.500,41735.500
5330,38145.000,38145.000
5331,36948.000,36948.000
5332,34741.000,34741.000
5333,33555.500,33555.500
5334,33938.000,33938.000
5335,35740.000,35740.000
5336,37473.000,37473.000
5337,40400.000,40400.000
5338,43264.000,43264.000
5339,45072.000,45072.000
5340,46206.500,46206.500
5341,47885.000,47885.000
5342,48231.500,48231.500
5343,47038.000,47038.000
5344,45984.500,45984.500
5345,44934.500,44934.500
5346,44495.000,44495.000
5347,44993.000,44993.000
5348,45850.500,45850.500
5349,44549.500,44549.500
5350,43398.500,43398.500
5351,43661.000,43661.000
5352,44830.500,44830.500
5353,42283.000,42283.000
5354,38625.500,38625.500
5355,37329.500,37329.500
5356,35013.500,35013.500
5357,33869.500,33869.500
5358,34212.500,34212.500
5359,36052.000,36052.000
5360,37806.500,37806.500
5361,40706.500,40706.500
5362,43654.000,43654.000
5363,45607.500,45607.500
5364,46779.000,46779.000
5365,48695.000,48695.000
5366,49176.000,49176.000
5367,48168.500,48168.500
5368,47276.500,47276.500
5369,46294.000,46294.000
5370,45648.000,45648.000
5371,45987.000,45987.000
5372,46527.500,46527.500
5373,45055.500,45055.500
5374,43749.000,43749.000
5375,43970.500,43970.500
5376,45181.000,45181.000
5377,42551.500,42551.500
5378,38760.000,38760.000
5379,37494.000,37494.000
5380,35145.500,35145.500
5381,33974.500,33974.500
5382,34361.000,34361.000
5383,36232.000,36232.000
5384,37926.000,37926.000
5385,41022.000,41022.000
5386,43974.000,43974.000
5387,46041.000,46041.000
5388,47229.500,47229.500
5389,48972.000,48972.000
5390,49335.500,49335.500
5391,48249.000,48249.000
5392,47212.000,47212.000
5393,46125.500,46125.500
5394,45498.000,45498.000
5395,46048.000,46048.000
5396,46577.000,46577.000
5397,45297.000,45297.000
5398,44266.000,44266.000
5399,44516.000,44516.000
5400,45465.500,45465.500
5401,42622.000,42622.000
5402,38889.000,38889.000
5403,37481.500,37481.500
5404,35077.000,35077.000
5405,33597.500,33597.500
5406,33353.500,33353.500
5407,34001.000,34001.000
5408,34281.500,34281.500
5409,36418.000,36418.000
5410,39441.500,39441.500
5411,41750.500,41750.500
5412,43164.500,43164.500
5413,45194.000,45194.000
5414,45928.000,45928.000
5415,44562.500,44562.500
5416,43575.000,43575.000
5417,42641.500,42641.500
5418,42389.500,42389.500
5419,43182.000,43182.000
5420,43918.000,43918.000
5421,42981.500,42981.500
5422,42386.000,42386.000
5423,42820.500,42820.500
5424,44038.000,44038.000
5425,41494.000,41494.000
5426,37876.000,37876.000
5427,36437.000,36437.000
5428,34053.000,34053.000
5429,32597.000,32597.000
5430,32043.000,32043.000
5431,32190.500,32190.500
5432,32022.000,32022.000
5433,33779.500,33779.500
5434,36420.500,36420.500
5435,38783.000,38783.000
5436,40444.000,40444.000
5437,42524.500,42524.500
5438,43056.500,43056.500
5439,41184.000,41184.000
5440,39948.500,39948.500
5441,38905.000,38905.000
5442,38499.000,38499.000
5443,39439.500,39439.500
5444,40808.000,40808.000
5445,40722.500,40722.500
5446,40877.500,40877.500
5447,41277.500,41277.500
5448,42117.000,42117.000
5449,39796.000,39796.000
5450,36343.500,36343.500
5451,35347.000,35347.000
5452,33346.000,33346.000
5453,32632.000,32632.000
5454,33329.500,33329.500
5455,35332.000,35332.000
5456,37232.000,37232.000
5457,40203.000,40203.000
5458,43053.500,43053.500
5459,44729.500,44729.500
5460,45639.000,45639.000
5461,47488.000,47488.000
5462,47631.500,47631.500
5463,46195.500,46195.500
5464,44915.500,44915.500
5465,43724.500,43724.500
5466,43025.000,43025.000
5467,43567.500,43567.500
5468,44806.500,44806.500
5469,43773.000,43773.000
5470,42832.500,42832.500
5471,42638.000,42638.000
5472,43770.000,43770.000
5473,41343.500,41343.500
5474,37955.500,37955.500
5475,37012.000,37012.000
5476,35015.000,35015.000
5477,34036.000,34036.000
5478,34547.500,34547.500
5479,36553.000,36553.000
5480,38370.500,38370.500
5481,41338.000,41338.000
5482,43881.500,43881.500
5483,45367.000,45367.000
5484,46407.500,46407.500
5485,48066.500,48066.500
5486,48029.000,48029.000
5487,46659.000,46659.000
5488,45450.500,45450.500
5489,44174.500,44174.500
5490,43537.500,43537.500
5491,43951.000,43951.000
5492,45253.500,45253.500
5493,44167.500,44167.500
5494,43300.500,43300.500
5495,42734.500,42734.500
5496,43901.000,43901.000
5497,41593.500,41593.500
5498,38199.500,38199.500
5499,37203.000,37203.000
5500,35114.000,35114.000
5501,34030.500,34030.500
5502,34485.000,34485.000
5503,36541.000,36541.000
5504,38398.500,38398.500
5505,41363.500,41363.500
5506,44106.000,44106.000
5507,45682.500,45682.500
5508,46778.000,46778.000
5509,48434.500,48434.500
5510,48502.500,48502.500
5511,47138.000,47138.000
5512,45928.500,45928.500
5513,44586.500,44586.500
5514,43879.000,43879.000
5515,44604.000,44604.000
5516,45971.500,45971.500
5517,45001.000,45001.000
5518,44122.000,44122.000
5519,43416.500,43416.500
5520,44611.500,44611.500
5521,42235.000,42235.000
5522,38684.000,38684.000
5523,37653.500,37653.500
5524,35422.000,35422.000
5525,34371.500,34371.500
5526,34728.500,34728.500
5527,36771.000,36771.000
5528,38542.500,38542.500
5529,41647.000,41647.000
5530,44467.000,44467.000
5531,46117.000,46117.000
5532,47161.500,47161.500
5533,48660.000,48660.000
5534,48648.000,48648.000
5535,47242.500,47242.500
5536,45919.000,45919.000
5537,44777.000,44777.000
5538,44002.000,44002.000
5539,44524.500,44524.500
5540,45606.000,45606.000
5541,44738.500,44738.500
5542,44105.000,44105.000
5543,43460.000,43460.000
5544,44675.500,44675.500
5545,42447.000,42447.000
5546,39067.000,39067.000
5547,37992.000,37992.000
5548,35873.000,35873.000
5549,34683.500,34683.500
5550,35060.500,35060.500
5551,37164.500,37164.500
5552,38866.000,38866.000
5553,41902.000,41902.000
5554,44655.000,44655.000
5555,46235.500,46235.500
5556,47093.500,47093.500
5557,48463.000,48463.000
5558,48641.000,48641.000
5559,47480.000,47480.000
5560,46364.500,46364.500
5561,45157.500,45157.500
5562,44481.500,44481.500
5563,44933.000,44933.000
5564,45555.000,45555.000
5565,44479.500,44479.500
5566,43984.000,43984.000
5567,43590.500,43590.500
5568,44660.500,44660.500
5569,42213.500,42213.500
5570,38628.500,38628.500
5571,37294.500,37294.500
5572,35005.000,35005.000
5573,33613.500,33613.500
5574,33392.500,33392.500
5575,34187.500,34187.500
5576,34527.000,34527.000
5577,36548.000,36548.000
5578,39457.500,39457.500
5579,41582.500,41582.500
5580,42790.500,42790.500
5581,44792.000,44792.000
5582,45266.000,45266.000
5583,43489.500,43489.500
5584,42294.500,42294.500
5585,41170.000,41170.000
5586,40786.500,40786.500
5587,41391.000,41391.000
5588,42458.500,42458.500
5589,41642.500,41642.500
5590,41591.500,41591.500
5591,41384.500,41384.500
5592,42955.500,42955.500
5593,40873.500,40873.500
5594,37489.000,37489.000
5595,36175.000,36175.000
5596,33898.500,33898.500
5597,32401.000,32401.000
5598,31908.500,31908.500
5599,32336.000,32336.000
5600,32112.000,32112.000
5601,33729.500,33729.500
5602,36341.500,36341.500
5603,38804.500,38804.500
5604,40451.500,40451.500
5605,42550.000,42550.000
5606,42774.500,42774.500
5607,40455.500,40455.500
5608,39192.000,39192.000
5609,38189.000,38189.000
5610,37639.500,37639.500
5611,38541.500,38541.500
5612,40329.000,40329.000
5613,40686.500,40686.500
5614,41250.500,41250.500
5615,40900.500,40900.500
5616,42302.000,42302.000
5617,39896.500,39896.500
5618,36776.000,36776.000
5619,35816.500,35816.500
5620,33770.000,33770.000
5621,32898.000,32898.000
5622,33924.500,33924.500
5623,36692.500,36692.500
5624,39207.500,39207.500
5625,42651.000,42651.000
5626,45717.000,45717.000
5627,47296.000,47296.000
5628,48333.500,48333.500
5629,50101.500,50101.500
5630,50143.500,50143.500
5631,49113.000,49113.000
5632,47899.500,47899.500
5633,46696.000,46696.000
5634,45619.000,45619.000
5635,45898.500,45898.500
5636,47190.500,47190.500
5637,46072.000,46072.000
5638,45205.500,45205.500
5639,44025.000,44025.000
5640,45025.000,45025.000
5641,42747.000,42747.000
5642,39217.500,39217.500
5643,38239.500,38239.500
5644,36157.000,36157.000
5645,35144.500,35144.500
5646,35825.500,35825.500
5647,38247.500,38247.500
5648,40665.000,40665.000
5649,43965.500,43965.500
5650,46618.000,46618.000
5651,48157.500,48157.500
5652,48985.000,48985.000
5653,50453.500,50453.500
5654,50441.000,50441.000
5655,49413.000,49413.000
5656,48124.000,48124.000
5657,46656.500,46656.500
5658,45498.500,45498.500
5659,45442.000,45442.000
5660,46684.000,46684.000
5661,45653.500,45653.500
5662,45025.500,45025.500
5663,43927.000,43927.000
5664,44899.000,44899.000
5665,42642.000,42642.000
5666,39157.000,39157.000
5667,38198.000,38198.000
5668,36071.500,36071.500
5669,34987.000,34987.000
5670,35649.500,35649.500
5671,38341.500,38341.500
5672,40735.500,40735.500
5673,44033.500,44033.500
5674,46812.500,46812.500
5675,48331.000,48331.000
5676,49305.500,49305.500
5677,50657.000,50657.000
5678,50417.000,50417.000
5679,49389.500,49389.500
5680,48280.000,48280.000
5681,47062.000,47062.000
5682,46365.000,46365.000
5683,46802.000,46802.000
5684,47814.500,47814.500
5685,46643.000,46643.000
5686,45965.500,45965.500
5687,44884.500,44884.500
5688,45900.500,45900.500
5689,43443.000,43443.000
5690,40038.000,40038.000
5691,39007.500,39007.500
5692,36895.500,36895.500
