Date;Heure;RES11 (+ RES11WE);RES2 (+ RES5);RES2WE;RES3;RES4
21/02/2024;2;411.6780323;797.8735938;800.4336296;571.4731534;347.7609812
21/02/2024;3;412.2498403;684.31511;646.7126971;551.8853191;332.4423959
21/02/2024;4;419.8851413;608.2057066;571.8154057;552.4837642;319.4153556
21/02/2024;5;448.9140191;607.0705064;596.6959323;575.7266741;331.6071168
21/02/2024;6;504.709868;657.2926922;677.1719793;464.7746073;368.9035958
21/02/2024;7;576.8795376;669.9867028;690.3105465;513.9117024;411.7752305
21/02/2024;8;606.823651;652.5188949;657.4897217;522.1547514;447.7487987
21/02/2024;9;600.047886;627.3475985;627.4538699;500.1439732;447.8668242
21/02/2024;10;577.1760801;597.6086886;613.8939553;476.9602728;421.9152525
21/02/2024;11;571.5760419;598.5404874;632.319935;481.7697537;414.9323644
21/02/2024;12;575.2691925;614.8066622;763.854582;494.3768894;407.162707
21/02/2024;13;524.8361446;574.9118087;763.7258479;443.9247701;371.5853303
21/02/2024;14;494.1281707;598.5691318;675.7180809;414.7726954;342.9655812
21/02/2024;15;479.9377222;615.9429477;585.8896929;407.4843168;325.4176817
21/02/2024;16;491.5358118;569.9007924;532.9738338;426.9752483;330.2229339
21/02/2024;17;532.9453524;591.5922504;547.0056702;467.2429553;354.4638639
21/02/2024;18;623.3350823;686.5275735;663.2134678;556.3003598;408.5187153
21/02/2024;19;684.9525712;742.0254325;755.5935407;611.4536618;439.9114707
21/02/2024;20;638.0478449;703.9948474;721.6238462;565.7356108;420.4591669
21/02/2024;21;581.5283475;685.2428743;711.0655024;516.2634351;374.2045168
21/02/2024;22;508.2576103;752.6309298;818.4125925;1220.498347;328.5080131
21/02/2024;23;444.8407647;852.3860739;977.0674505;953.4793675;295.4307453
22/02/2024;0;409.290218;796.4323698;829.4772735;777.1626686;287.137822
22/02/2024;1;381.0937074;769.5956423;797.0139456;605.2408709;322.5454767
22/02/2024;2;370.6804552;752.9421349;762.142816;527.563308;324.2321645
22/02/2024;3;366.7763696;628.2393161;604.0346697;495.0189701;302.8750244
22/02/2024;4;372.0371721;545.8058652;525.2571507;487.1092017;285.9400488
22/02/2024;5;397.2525484;533.0019658;535.2687874;507.371537;293.5004786
22/02/2024;6;446.5062592;579.7449602;603.1479462;424.2463227;331.5518697
22/02/2024;7;511.4819443;588.2452681;628.2684897;463.8038314;371.9742242
22/02/2024;8;530.2677559;557.7342525;568.6601199;467.4007436;408.6157222
22/02/2024;9;535.5591399;543.9845542;537.0806668;455.7079995;412.0506652
22/02/2024;10;529.6329661;531.1752313;527.4080539;446.5546842;399.9223608
22/02/2024;11;543.0145306;544.5952414;556.9327685;467.1363393;409.0987281
22/02/2024;12;549.4353668;567.313773;684.4781783;479.6809646;403.7069315
22/02/2024;13;515.9769854;536.960427;702.3292887;439.2122667;373.9420384
22/02/2024;14;493.8511787;568.1444537;630.6494271;415.1772906;347.1944611
22/02/2024;15;482.8089007;591.8174113;565.4827178;413.6048433;336.6743368
22/02/2024;16;493.2343734;554.2901664;533.2175717;432.9414191;345.0970758
22/02/2024;17;536.964172;590.3080456;569.3767845;474.8138709;362.6202156
22/02/2024;18;622.0605161;693.1465335;706.1481562;564.4634362;413.8091628
22/02/2024;19;701.880127;763.0870404;801.8780931;635.4360617;450.0853135
22/02/2024;20;663.6364363;731.1443789;761.2541226;591.7612525;430.6654011
22/02/2024;21;611.0236252;731.0983674;740.8348766;552.188648;391.3236846
22/02/2024;22;552.9116911;804.2411659;824.7886;1379.215359;355.1471602
22/02/2024;23;493.7036898;899.4886392;959.4729886;1080.408853;325.6848153
23/02/2024;0;482.9250745;878.3761678;903.3758535;895.6838074;318.751363
23/02/2024;1;458.1527584;864.2458918;874.251804;728.9085213;358.7475458
23/02/2024;2;449.0606695;853.6635931;846.4445856;652.6813722;365.6982273
23/02/2024;3;456.4996038;740.7773803;688.6620475;624.3572437;347.6776042
23/02/2024;4;465.3388768;673.5042921;605.7754131;632.2083292;336.4849245
23/02/2024;5;497.6895588;673.9051326;635.4081762;662.8770356;348.2348752
23/02/2024;6;560.3210209;732.8034213;719.6485084;512.4814814;390.1608626
23/02/2024;7;632.5051427;753.8546165;748.8276546;550.0971796;435.0087712
23/02/2024;8;665.5918613;723.7803012;693.6205338;541.0312055;473.5261816
23/02/2024;9;653.152296;692.8242337;670.4431444;509.3014044;463.1946305
23/02/2024;10;625.4084435;662.6521293;673.754236;484.9183731;441.8699716
23/02/2024;11;624.1058457;660.6550877;686.0192654;494.2638791;438.3650643
23/02/2024;12;631.780627;678.8114534;822.2239702;506.8577383;427.9178608
23/02/2024;13;592.5969505;640.8320613;846.3420694;463.2788616;399.8931554
23/02/2024;14;553.6486507;670.4595865;771.0099518;435.1379402;374.0341388
23/02/2024;15;544.1095805;685.9366502;705.2833138;427.9306873;357.9179841
23/02/2024;16;555.631487;647.258338;674.7769874;446.9795324;369.2282689
23/02/2024;17;600.8605613;677.4107347;696.457431;497.2269853;400.2077047
23/02/2024;18;696.4854132;771.1008236;805.4272281;584.6229913;459.9528756
23/02/2024;19;766.5730849;847.7803395;910.0064114;651.5561016;495.2640159
23/02/2024;20;734.983349;820.4117353;866.1089017;616.7580249;474.1364192
23/02/2024;21;681.2499383;814.7841641;853.0132723;570.8077909;432.4348647
23/02/2024;22;622.0629458;893.9849176;954.6203083;1258.891122;390.3313064
23/02/2024;23;565.0844606;998.758177;1109.145326;1000.928591;363.1784455
24/02/2024;0;538.4776065;964.1334628;1524.268551;860.7276104;355.8237536
24/02/2024;1;507.5945181;946.356537;986.0294569;710.9028407;390.8105133
24/02/2024;2;502.4910009;936.7482047;718.8318369;642.2893985;399.5996726
24/02/2024;3;505.7653572;815.4777918;654.7454152;607.418695;383.4513505
24/02/2024;4;519.3205721;743.3750544;706.780301;606.8662238;369.5336927
24/02/2024;5;538.8892366;727.6655649;757.4486228;625.933101;375.1874261
24/02/2024;6;580.9363463;752.720489;826.2816668;529.7960296;404.6793032
24/02/2024;7;635.4009435;775.5412566;963.8047698;576.3016766;444.257719
24/02/2024;8;699.5612962;807.2093477;1034.622037;612.1163179;501.3599821
24/02/2024;9;732.4552436;813.3547945;1085.546494;612.6126908;519.8696413
24/02/2024;10;723.5727283;790.4578514;1132.905232;589.7952161;512.2952526
24/02/2024;11;716.3604672;776.7513225;1107.328413;591.6440943;496.8873047
24/02/2024;12;710.9383831;775.191728;893.425275;592.6981091;477.898823
24/02/2024;13;656.6791419;727.8830003;835.2269242;535.2740715;439.9832038
24/02/2024;14;613.7412928;741.0837516;813.9340034;495.4291664;409.8348336
24/02/2024;15;596.8575567;751.2140628;803.3026737;484.9189226;393.2756596
24/02/2024;16;595.1321607;688.6535004;788.0860518;491.3344481;391.9371915
24/02/2024;17;623.8476504;694.3218801;831.0282267;520.3045183;415.9100076
24/02/2024;18;704.2274989;773.4025047;930.9989261;597.0857286;471.6829742
24/02/2024;19;771.3239678;844.9960668;1030.910237;663.2230139;506.278361
24/02/2024;20;735.8443392;818.2869665;1074.948506;631.3012913;481.3666096
24/02/2024;21;678.1872817;813.8312529;1002.882646;584.4363321;439.352549
24/02/2024;22;622.5115314;897.8336208;825.2905596;1402.73478;396.9684753
24/02/2024;23;569.5845558;1011.678518;674.1310738;1142.334811;370.9213574
25/02/2024;0;532.2110368;971.659607;603.3052983;943.4772763;365.4717523
25/02/2024;1;504.5248729;960.3722202;572.9962696;773.2807482;398.5830802
25/02/2024;2;494.4910368;947.2342581;588.84682;682.3944713;403.8442167
25/02/2024;3;495.300225;823.443462;688.7697685;647.3232273;384.5780973
25/02/2024;4;495.9130647;733.1583997;747.6891806;642.6252038;370.3916847
25/02/2024;5;519.0350663;703.3074876;781.7802042;652.8567211;370.0013045
25/02/2024;6;550.4373144;717.8793041;854.7135666;516.853064;393.7256866
25/02/2024;7;599.3782552;722.9445878;1007.656148;561.4552259;428.4302426
25/02/2024;8;652.768824;757.6759938;1045.353794;622.7124678;487.2694073
25/02/2024;9;700.0520596;787.2857476;1076.828321;661.6494483;535.3120467
25/02/2024;10;734.099482;795.6188389;1158.634676;684.0913995;551.5795564
25/02/2024;11;758.2587302;818.5453394;1100.43868;707.7294407;557.5380931
25/02/2024;12;750.99909;821.4516152;932.6687446;706.1381191;527.2028323
25/02/2024;13;681.1386127;761.3733899;901.7030891;623.3800003;462.4437269
25/02/2024;14;634.1779028;768.7061883;859.6482003;577.0834723;427.949013
25/02/2024;15;616.5950613;784.7981138;825.8461338;566.5888414;414.5286153
25/02/2024;16;615.1997124;731.3047982;791.6434474;573.6505428;415.2058309
25/02/2024;17;636.8448864;721.520518;802.915538;591.9241442;429.3774492
25/02/2024;18;701.1833383;787.9349704;890.1426515;650.137933;469.0320575
25/02/2024;19;752.496225;834.2901117;1050.642632;695.6982618;503.8300826
25/02/2024;20;706.3514583;796.0412247;1110.442861;650.7926872;484.9569251
25/02/2024;21;642.6851359;782.0044691;1046.889513;596.6113925;437.5243482
25/02/2024;22;576.0004733;846.3825142;840.2802657;1307.645421;383.0838856
25/02/2024;23;503.6404741;944.9839954;686.7340595;1066.423083;346.4703121
26/02/2024;0;465.1770081;890.9037136;706.6159376;949.273129;337.5514269
26/02/2024;1;439.393387;877.0394786;593.3153355;756.9687934;374.4305949
26/02/2024;2;430.6999225;865.9681997;521.5797992;657.5921314;379.9733522
26/02/2024;3;431.1305235;745.9545788;541.7352917;615.1013366;361.7500737
26/02/2024;4;442.3214537;661.787461;567.2142548;609.2727777;344.819215
26/02/2024;5;466.7845271;645.4703337;610.418692;625.3907898;349.1798412
26/02/2024;6;522.2322862;694.5490873;667.0330557;483.9440366;379.7018034
26/02/2024;7;592.0438958;705.6115542;764.6158005;516.2543418;234.8228191
26/02/2024;8;622.6808427;679.3605958;715.6340644;516.3013839;234.8701755
26/02/2024;9;621.4008561;664.6692938;682.1042716;497.6058309;224.2744454
26/02/2024;10;606.8511514;649.5824068;669.9370848;483.1962702;213.8564932
26/02/2024;11;620.2819184;664.7146834;676.933654;495.464203;219.9648932
26/02/2024;12;625.4456097;678.3661646;824.4085999;510.3440164;227.4327064
26/02/2024;13;582.4501728;637.6966893;855.5181497;464.8122103;209.2673866
26/02/2024;14;551.7828567;667.7722732;775.4567343;442.7353132;194.9960009
26/02/2024;15;537.1049244;694.8248972;685.6391868;435.3697979;186.8780109
26/02/2024;16;550.6672633;655.2252226;639.8672077;452.6211968;190.7396597
26/02/2024;17;589.7895118;683.5406505;658.7755624;493.781181;204.9585039
26/02/2024;18;685.6317251;787.4486959;773.7530321;586.5689845;235.9829777
26/02/2024;19;764.9060489;859.7741875;869.2122814;654.4242075;263.1890042
26/02/2024;20;725.0575341;816.3427941;835.5681179;611.6850469;251.1248801
26/02/2024;21;655.470181;802.8151569;821.8199371;563.5566927;228.4146525
26/02/2024;22;585.346046;866.0846623;921.3331787;1247.035531;208.4957526
26/02/2024;23;520.3373635;966.0355171;1040.749794;991.9868827;187.8005291
27/02/2024;0;502.0542318;934.1910778;928.9072549;886.4892084;185.6491739
27/02/2024;1;476.2428881;914.9017701;915.1506557;710.071292;747.8508834
27/02/2024;2;468.1412895;901.2153577;877.1897983;629.2363823;602.694285
27/02/2024;3;471.5178485;780.9938688;720.0096608;595.147165;464.1663697
27/02/2024;4;480.4339393;705.4726187;649.6273268;590.7283336;395.8805944
27/02/2024;5;508.5484362;703.4841341;666.0247003;596.8652397;374.1670074
27/02/2024;6;569.5867847;757.5429101;755.1277168;376.9312513;387.7414124
27/02/2024;7;638.6581028;773.4163121;792.4989527;387.4574305;227.6449547
27/02/2024;8;665.1847758;742.0422957;733.9177678;370.1574884;230.9771828
27/02/2024;9;662.1934308;719.9759566;714.2986534;344.4289849;220.8794785
27/02/2024;10;642.3220173;694.767273;696.8283508;332.4424787;214.2412947
27/02/2024;11;638.3996366;697.7586235;720.7137261;339.2923519;218.4878377
27/02/2024;12;637.3262964;702.0170679;841.7323318;351.2706563;224.9212136
27/02/2024;13;590.7567301;659.4605719;857.7823309;322.5006884;208.84411
27/02/2024;14;565.6248394;685.6431392;778.0780225;303.3396161;193.751876
27/02/2024;15;548.4964246;703.1975273;682.4860518;296.9695934;189.8292576
27/02/2024;16;558.3920192;659.7531281;643.3207234;307.0433034;194.626828
27/02/2024;17;596.6064928;684.6322555;672.0129177;330.3819114;205.1100398
27/02/2024;18;691.3096251;785.8054698;786.2025312;388.8993821;238.3963847
27/02/2024;19;771.207541;863.558263;899.1149203;450.9769917;263.357735
27/02/2024;20;738.4026;821.7720041;867.7190794;426.846707;250.5647633
27/02/2024;21;680.4572914;812.9449211;837.6917822;395.0363974;229.8875272
27/02/2024;22;606.7913486;881.6225287;931.5935375;1162.542781;210.3724325
27/02/2024;23;541.2430039;978.8220367;1068.444632;916.9554363;190.9408126
28/02/2024;0;512.028742;949.4967251;938.3413062;767.557299;188.821394
28/02/2024;1;482.9697325;933.2244951;923.563033;618.5216087;772.8876178
28/02/2024;2;481.9359313;925.9900327;892.3603204;541.1579201;641.037905
28/02/2024;3;492.2435108;807.1086994;747.9870138;510.4991773;494.4733288
28/02/2024;4;496.8950538;733.5571084;676.76651;512.4009491;420.1842998
28/02/2024;5;531.1616231;730.4198547;706.3509273;521.9150541;395.6210301
28/02/2024;6;591.1043751;777.9633067;784.0557612;353.5074408;404.1555358
28/02/2024;7;658.3598111;802.0985073;794.5746527;374.7154083;231.5227513
28/02/2024;8;687.663259;778.2584503;753.7526211;372.0112;232.7168791
28/02/2024;9;678.3630531;744.2090374;732.4063452;355.2899502;221.2030943
28/02/2024;10;655.0587532;708.5724198;712.296462;334.3555491;212.7666573
28/02/2024;11;644.9780506;698.3073741;726.579713;337.484969;214.7073116
28/02/2024;12;636.25573;702.2926056;869.5925472;348.7339425;216.8434249
28/02/2024;13;589.2000658;650.5171844;872.2963871;315.3673362;200.5841797
28/02/2024;14;551.1226863;661.9941448;777.5753819;291.6526186;186.3488625
28/02/2024;15;524.9612324;668.2042526;667.1469899;280.0332455;178.2991585
28/02/2024;16;523.8205245;613.986583;613.7245526;284.3831608;181.2466763
28/02/2024;17;560.2730048;628.7062522;631.4004891;305.6414332;192.3146965
28/02/2024;18;654.8721296;732.7507434;753.4835245;365.5447196;226.8077083
28/02/2024;19;744.1178993;820.0735115;859.4341854;429.0117775;257.296256
28/02/2024;20;712.6837887;787.094428;831.2913764;406.80462;246.1002952
28/02/2024;21;650.0089779;774.5615495;816.5852109;378.5913715;223.5020134
28/02/2024;22;584.8899845;847.1261999;915.8260715;1293.645272;205.3189292
28/02/2024;23;517.4327294;947.3841723;1062.474174;1029.023255;187.7105007
01/03/2024;0;465.4046192;879.3961585;899.9990931;874.0383344;318.6806457
01/03/2024;1;444.060342;862.1941189;873.7072005;701.5007676;360.1317419
01/03/2024;2;438.4488473;849.0775981;839.8259791;616.1039572;367.9162215
01/03/2024;3;442.86418;735.0042642;698.7248547;581.6433696;347.4025812
01/03/2024;4;453.5147455;662.7181558;621.7947447;584.1021547;330.2052757
01/03/2024;5;482.3137657;659.7233174;640.9265718;604.6117855;339.8910951
01/03/2024;6;534.2167707;708.4927132;723.6088055;493.7144446;374.7424654
01/03/2024;7;608.9226534;732.2625148;767.574472;544.4896399;416.8265024
01/03/2024;8;639.7681882;706.3973129;712.0292645;555.0769282;455.3497879
01/03/2024;9;627.9604971;674.5474905;683.6243136;539.0052195;452.5878333
01/03/2024;10;610.5704685;653.2690993;687.1076292;519.0871463;436.1029473
01/03/2024;11;615.6102688;660.2809492;689.7938107;535.6720409;431.7345728
01/03/2024;12;614.2380259;666.7126544;794.1214833;537.8132596;423.1619307
01/03/2024;13;569.6370599;622.9900384;804.5347868;480.0180232;386.6223322
01/03/2024;14;533.9655199;639.5883426;717.4928886;447.3341302;359.0766858
01/03/2024;15;514.7896669;653.832755;637.481038;433.9699403;339.7892273
01/03/2024;16;520.1946356;610.9468019;593.579651;447.8261255;344.1759346
01/03/2024;17;556.8029471;623.6925866;621.1502899;487.442643;366.6816192
01/03/2024;18;634.6619087;704.2325983;725.1408347;570.8108309;420.5980118
01/03/2024;19;708.2847846;788.8156447;842.4881693;645.7709649;459.0365472
01/03/2024;20;687.5223111;767.025804;816.2812066;610.6655147;441.7884072
01/03/2024;21;630.6550238;764.9245422;800.0234725;571.4355454;402.5506882
01/03/2024;22;579.9476297;844.690005;892.9305529;1302.438744;363.1203926
01/03/2024;23;528.4610989;957.7422896;1024.856903;1050.086586;338.2075132
02/03/2024;0;495.8038153;914.9749014;1478.737878;882.626037;334.9201854
02/03/2024;1;468.1299267;896.9569897;957.7608068;719.9959993;372.0299385
02/03/2024;2;457.3309219;882.6546603;691.5354964;643.1059921;376.7632171
02/03/2024;3;456.7104531;765.9439585;626.5834219;608.4637489;357.2855045
02/03/2024;4;461.1974033;683.296069;660.899629;601.4222769;339.2219363
02/03/2024;5;480.8969087;667.1612393;703.8074554;606.9847933;343.7253821
02/03/2024;6;523.6171045;689.1895094;762.2292144;502.5920885;372.1517049
02/03/2024;7;578.7759275;706.6570519;877.7061569;547.3587576;414.5638553
02/03/2024;8;628.7344214;729.9455112;950.0026545;585.805283;462.240676
02/03/2024;9;652.2194533;731.0097351;1006.877268;591.6549447;479.5295092
02/03/2024;10;650.6395073;710.0267928;1062.953568;578.4622456;467.4538045
02/03/2024;11;656.8808551;706.2757013;1036.602433;586.4484472;463.190589
02/03/2024;12;664.2394867;721.6654006;837.7720397;598.6175676;451.505035
02/03/2024;13;616.2788713;681.3289633;781.7701893;546.9248112;415.7082835
02/03/2024;14;579.3544597;705.3203464;749.3092562;517.1122189;391.7640813
02/03/2024;15;557.4768168;723.0179014;743.6299533;502.6861122;373.1698117
02/03/2024;16;559.2726785;666.5574888;721.5123426;510.3267273;376.5847169
02/03/2024;17;585.1401027;656.4986237;752.8986156;532.297331;393.2567857
02/03/2024;18;654.5773412;718.2365024;855.1991895;599.028822;441.0772797
02/03/2024;19;720.2496924;773.7314839;949.9728698;654.8367842;469.4710962
02/03/2024;20;681.0764479;751.0767055;997.9312148;612.5042523;444.4520533
02/03/2024;21;620.299311;748.8894922;927.7286729;565.8458106;399.5105
02/03/2024;22;570.1253478;830.200405;766.2925218;1396.463106;362.2759579
02/03/2024;23;518.296342;939.311723;636.7434802;1128.621273;334.4146994
03/03/2024;0;494.1613582;911.2626941;562.4158752;862.7840731;332.2064985
03/03/2024;1;467.4855172;898.514003;530.3011812;702.3338736;366.9223015
03/03/2024;2;460.6042243;884.9530729;545.9722879;620.4956408;374.0244014
03/03/2024;3;458.4164753;765.3335547;652.3203793;588.9909045;353.811773
03/03/2024;4;462.280695;678.8922943;677.4152958;581.2491216;336.8724318
03/03/2024;5;484.3756766;659.291262;703.2618232;585.7813878;337.3517738
03/03/2024;6;520.9369785;674.9147258;770.8161876;495.9386582;363.3752678
03/03/2024;7;575.9514214;694.2156359;905.7646255;541.3926017;402.4221465
03/03/2024;8;641.243438;738.6532178;946.8869913;604.5882821;465.0347985
03/03/2024;9;689.6963886;764.7511134;1018.719233;645.8100695;519.3666509
03/03/2024;10;717.8287644;772.864661;1136.149476;666.139783;538.0504409
03/03/2024;11;733.7774212;785.2787131;1115.457982;690.2278378;540.0324112
03/03/2024;12;737.7233984;786.0498876;948.2085042;690.7548989;506.9838943
03/03/2024;13;664.6275367;723.3994344;911.4325933;612.971482;451.4254713
03/03/2024;14;623.5440825;737.8895362;866.9015463;560.4280226;418.4743006
03/03/2024;15;593.3133127;747.4565311;834.7872227;540.5037385;400.591409
03/03/2024;16;585.5109272;684.8944328;802.3974763;541.6341673;397.5852489
03/03/2024;17;606.2840562;677.6030038;791.2889137;567.3544631;411.7006109
03/03/2024;18;683.5878057;746.8604727;877.0556933;641.1267205;460.3776895
03/03/2024;19;764.1324868;826.8565206;1041.893029;712.9500639;502.6837007
03/03/2024;20;735.1510362;807.9142744;1121.712046;679.0097516;497.1486295
03/03/2024;21;672.8112831;803.689842;1064.116662;626.702169;455.5682933
03/03/2024;22;604.8934736;882.8695629;852.3776266;1465.111094;397.5934906
03/03/2024;23;546.8605056;988.7396577;689.0495247;1198.008516;362.4581656
04/03/2024;0;520.1402384;970.0874759;757.7376471;998.4362044;357.0908058
04/03/2024;1;503.0240899;966.7603108;643.6445869;804.1599503;403.0743847
04/03/2024;2;501.2562234;965.1498485;577.8820716;707.1697553;411.6282263
04/03/2024;3;509.9086513;852.1361247;606.3335663;665.2211709;396.6013853
04/03/2024;4;522.3441216;775.5847411;648.3192077;662.1407918;382.1067084
04/03/2024;5;556.7933688;771.6248157;699.2389877;670.423658;392.3355627
04/03/2024;6;633.8903293;832.7359285;755.5312014;405.7984971;426.2366588
04/03/2024;7;708.5574208;854.3125855;845.5158437;410.2263308;241.6542254
04/03/2024;8;719.889232;806.5602532;774.6635202;384.8820499;234.5977704
04/03/2024;9;688.7270768;747.51607;750.0498602;350.2073304;219.5007007
04/03/2024;10;652.2098482;696.5876306;726.6927039;325.2227734;207.2518562
04/03/2024;11;629.8299842;675.3692147;720.1451326;323.1508419;209.0426945
04/03/2024;12;623.9083835;676.818233;858.0750325;338.1967394;215.0246824
04/03/2024;13;576.0726077;631.6686585;878.6834747;306.037122;197.6358358
04/03/2024;14;538.9262472;653.1534147;783.5366901;285.2452648;183.8719691
04/03/2024;15;516.6038258;668.0850412;677.235738;278.6192186;178.1328784
04/03/2024;16;526.9767618;620.3820376;613.3757886;288.8149903;180.3972252
04/03/2024;17;570.1845643;646.2579287;626.9056217;312.9980825;193.812791
04/03/2024;18;668.757173;749.021916;738.0651636;373.4650327;224.2451105
04/03/2024;19;769.1023581;834.034693;852.6530912;434.5002673;255.7008653
04/03/2024;20;728.7307084;800.1255866;840.2510108;413.7711152;241.1879747
04/03/2024;21;666.1457582;785.9102038;840.0678071;380.2067071;222.710726
04/03/2024;22;589.8117334;861.6395629;961.9186516;1142.340158;201.0395211
04/03/2024;23;517.4651834;965.8630617;1104.06753;903.5731707;182.8267112
05/03/2024;0;482.7858584;911.1919639;902.9355777;755.5098237;179.3333057
05/03/2024;1;456.1777544;894.5075898;887.6949077;596.4859387;740.8424329
05/03/2024;2;455.781306;883.5746152;849.1476147;523.8345792;597.3536527
05/03/2024;3;458.1520839;764.6425381;702.4334699;488.3430095;460.6660936
05/03/2024;4;465.2599656;688.0128696;629.6019311;487.4738257;393.0834692
05/03/2024;5;497.4776915;684.3562709;645.8045807;499.9942507;370.5399862
05/03/2024;6;565.6576035;743.8090424;727.9072067;344.450101;388.4938696
05/03/2024;7;643.7517892;766.5370366;763.38795;365.0433077;221.5705148
05/03/2024;8;652.6807452;712.6827666;692.9094323;347.2092169;220.6630684
05/03/2024;9;627.9528607;669.8033813;671.6011611;321.9306306;208.7912891
05/03/2024;10;595.595076;635.040025;662.0559501;303.4448193;197.8063163
05/03/2024;11;592.6587649;638.6296369;674.7574722;310.866339;203.4326829
05/03/2024;12;592.0970304;645.0593243;786.8900844;321.3375622;209.638621
05/03/2024;13;541.802613;600.213581;799.6862259;292.0836908;194.8799335
05/03/2024;14;513.934807;622.1553072;713.8466538;271.6345276;180.8666153
05/03/2024;15;492.1202374;630.5126821;625.4409632;266.1660553;175.6301632
05/03/2024;16;497.4171134;587.6453539;587.9312551;270.5157402;177.2795178
05/03/2024;17;543.1678103;611.2473839;617.0873866;299.0448415;188.0460028
05/03/2024;18;643.866991;718.5331296;725.3135662;361.4591704;219.9837863
05/03/2024;19;744.8639437;821.7975653;838.8796297;429.977473;251.7131116
05/03/2024;20;719.4049666;794.4118985;821.3623001;410.6676273;241.2422812
05/03/2024;21;665.1169642;787.4122803;806.8379862;379.5330064;221.5450522
05/03/2024;22;601.5873306;861.8371199;896.608249;1317.783453;201.0614914
05/03/2024;23;535.4191297;966.032673;1017.620561;1049.014841;182.80303
06/03/2024;0;505.241783;929.5181195;911.9682293;793.5018304;181.1624235
06/03/2024;1;476.4959622;912.9778624;897.2007049;633.1518885;762.7398185
06/03/2024;2;474.3913469;908.1004197;867.4193955;552.2027995;632.0377538
06/03/2024;3;474.227824;789.7766503;720.7714846;522.7930731;486.113475
06/03/2024;4;489.6037137;717.635894;656.8287501;516.1537768;411.4100549
06/03/2024;5;514.8555855;712.6230138;684.7372159;525.904609;390.2121704
06/03/2024;6;583.0767935;776.7722107;759.8524429;352.8266196;405.0144793
06/03/2024;7;662.0033457;789.0623895;772.7116062;371.6658846;226.0670329
06/03/2024;8;684.3052508;754.1948543;725.898988;358.5260174;222.8138387
06/03/2024;9;659.849198;706.7894038;703.8590074;334.3767721;210.0425309
06/03/2024;10;616.5214941;655.1829348;689.2770102;311.2314337;197.777889
06/03/2024;11;604.3680706;642.8642456;697.103144;313.215272;200.8350123
06/03/2024;12;594.8880909;642.4575493;822.47594;328.2553499;208.0234527
06/03/2024;13;548.6107507;593.5627832;818.263304;292.3785137;190.6964753
06/03/2024;14;510.8136033;613.9555349;719.5311956;268.5637014;176.031012
06/03/2024;15;484.4344269;616.9750023;630.6172209;260.1688798;170.596326
06/03/2024;16;488.8852442;563.7210718;581.0237975;267.2536531;170.0984683
06/03/2024;17;522.1032894;574.8859967;595.9635866;287.0803103;181.6256249
06/03/2024;18;619.1062568;679.7692361;708.15248;347.7837745;212.3979488
06/03/2024;19;733.5998782;788.550123;822.7454393;426.3232094;246.0694376
06/03/2024;20;704.3731878;769.0364263;801.0273529;408.1295369;240.3918027
06/03/2024;21;650.1685483;761.0183083;802.0526413;381.40937;219.7146165
06/03/2024;22;587.0363308;841.8798789;906.3030312;1329.533331;199.2019044
06/03/2024;23;525.7088409;953.2908823;1043.649295;1071.009614;182.6043089
07/03/2024;0;500.5199654;930.5413791;932.7580694;884.4288167;182.6603719
07/03/2024;1;476.363296;919.630389;927.5313827;710.6863272;767.8586303
07/03/2024;2;482.7543664;924.3197813;912.7394716;625.6398273;643.0167902
07/03/2024;3;487.1305451;810.0358237;768.1744367;594.1406741;502.2458744
07/03/2024;4;500.860364;737.4440931;695.7013626;596.4237957;428.5100964
07/03/2024;5;539.8815215;742.2554146;710.0464068;617.6632144;407.3915313
07/03/2024;6;611.0782092;807.4701123;805.1292872;483.6177519;419.9704983
07/03/2024;7;694.2321319;822.8922056;820.5017208;545.0368745;233.4750622
07/03/2024;8;698.955311;756.9913583;743.6798741;537.4993175;227.545194
07/03/2024;9;648.131651;684.7090317;712.7430351;492.7117254;210.3457932
07/03/2024;10;594.7835633;619.1895096;669.6844331;449.5478433;197.6460649
07/03/2024;11;564.3435768;598.3375636;661.0166398;441.0478048;196.465403
07/03/2024;12;550.3453856;589.5817342;748.1698191;435.037058;201.5439402
07/03/2024;13;495.1807915;540.4043911;730.3362311;383.5719924;182.3818124
07/03/2024;14;462.6912424;551.0987868;641.5642368;348.1402439;165.791571
07/03/2024;15;436.208756;556.7864806;557.1976467;332.0561854;160.5093126
07/03/2024;16;443.4309445;500.7254906;507.3787592;343.2779842;162.5344273
07/03/2024;17;480.3676559;519.3852968;532.8973604;377.9979276;173.2131737
07/03/2024;18;583.1882312;627.6192609;653.4482086;474.6049916;205.6179833
07/03/2024;19;694.0897378;735.4426131;775.4384525;568.9808301;241.4685362
07/03/2024;20;673.0550081;718.779586;765.480278;544.8482024;234.7383016
07/03/2024;21;616.5748659;721.4967571;754.6357418;504.6663908;216.6746488
07/03/2024;22;556.9937252;805.5320545;851.668329;1218.775479;197.8570939
07/03/2024;23;493.9493784;914.1910202;985.5703536;978.0420576;179.5324231
08/03/2024;0;468.4069239;877.3275059;897.9342124;845.4101496;176.4498521
08/03/2024;1;446.1218716;866.9037731;879.2907884;679.7454374;720.7199393
08/03/2024;2;442.8510461;856.9036232;849.907182;596.0350077;590.1181787
08/03/2024;3;448.0906446;737.6888274;707.7325288;561.1125626;452.3538377
